freq_hz,R1_dB,R2_dB,R3_dB,R4_dB,R5_dB,R6_dB
5.595812522889651518e+03,7.737449824301958756e+01,7.610548925472673432e+01,8.098892681763317114e+01,7.169792178142269279e+01,6.742046707848405163e+01,6.651826083039733817e+01
5.596006970471932618e+03,8.034307561975184342e+01,8.002733013329401501e+01,8.447925375113021573e+01,7.196290941604290481e+01,7.069413645957565961e+01,6.352232254174704451e+01
5.596201418054213718e+03,7.989144527022240538e+01,8.072246520155064786e+01,8.538963990366190160e+01,7.362934378915825562e+01,6.882628375557990807e+01,6.886339995299265127e+01
5.596395865636494818e+03,8.018294810328214339e+01,7.947969722658137925e+01,8.433873375094150049e+01,7.450025207513661485e+01,5.934969074380113341e+01,7.137039478595244191e+01
5.596590313218775918e+03,7.993403219188436992e+01,7.720825699293985167e+01,8.291941442296436549e+01,7.074374433311380983e+01,6.694276493304813869e+01,7.137482400212103073e+01
5.596784760801057018e+03,7.757125566079204759e+01,7.468363197690871402e+01,8.281642351564975968e+01,7.161989299599292735e+01,6.531658584597379047e+01,6.737692007081631118e+01
5.596979208383339028e+03,7.272179105025787749e+01,6.991972346469903243e+01,8.201449557646425603e+01,7.020964861847664906e+01,6.830832896894489181e+01,6.975404172245012546e+01
5.597173655965620128e+03,7.110344730346054121e+01,7.120642082290582664e+01,8.135302097424697365e+01,6.564604644945524115e+01,6.923466473720107217e+01,7.329762943844465894e+01
5.597368103547901228e+03,6.821295592273907005e+01,7.164952569023009232e+01,8.109859648043220659e+01,6.759601332157991749e+01,7.290516242767338895e+01,7.478309351360782387e+01
5.597562551130182328e+03,6.252081758157585512e+01,6.714162867984218508e+01,7.828066828657821929e+01,6.932512176478395816e+01,7.208245418726755815e+01,7.319572895809830015e+01
5.597756998712463428e+03,6.265048248648590601e+01,6.248893774623489605e+01,7.067862614173284896e+01,6.508886355306128735e+01,6.249368971355001179e+01,6.636791077197418076e+01
5.597951446294744528e+03,7.009673515874888494e+01,6.887192815688179337e+01,7.720631056951756932e+01,7.016371316348919152e+01,6.102413168523661824e+01,7.506067245101867513e+01
5.598145893877026538e+03,7.607133043771283099e+01,7.614285244409617803e+01,8.233355888280337354e+01,7.758991349562707285e+01,7.247269084460809552e+01,8.011963380938118462e+01
5.598340341459307638e+03,7.768250210051418492e+01,7.677194035791504234e+01,8.392155154171973663e+01,8.067633857367552253e+01,7.362332218586922750e+01,8.096232709702363195e+01
5.598534789041588738e+03,7.564868702780644583e+01,7.836798351500758031e+01,8.307499625514580543e+01,8.009514315620927505e+01,7.636378774498577116e+01,8.182979124796729309e+01
5.598729236623869838e+03,7.799548028154156043e+01,8.201246425732267653e+01,8.408747151064844161e+01,8.342209678898525738e+01,7.935089799568646640e+01,8.345292146126497812e+01
5.598923684206150938e+03,7.887674451070122927e+01,8.023240121744751718e+01,8.404169525454040013e+01,8.443933736375596766e+01,7.931111012857775222e+01,8.453917965898500597e+01
5.599118131788432038e+03,7.625322726056270994e+01,8.137650360084606405e+01,8.174660724349718066e+01,8.134625218015233372e+01,7.989351657704222021e+01,8.388476600633032376e+01
5.599312579370714047e+03,7.167808862176465823e+01,8.020072674870175433e+01,7.770180390704598494e+01,7.579867296290474599e+01,7.901245978766289113e+01,8.046577487765398473e+01
5.599507026952995147e+03,6.481222395343340281e+01,7.301054543098545935e+01,7.235529553483000598e+01,7.028802638460231833e+01,7.494691292976551722e+01,7.560581387546774579e+01
5.599701474535276247e+03,5.975198279893088227e+01,7.206044016498280769e+01,6.948571617659166577e+01,7.019152279802551675e+01,7.225538058065843927e+01,7.148774294985508959e+01
5.599895922117557348e+03,5.312666802323495574e+01,6.815737494029048094e+01,6.570634142763863395e+01,6.743762293264488505e+01,6.952681857389138997e+01,6.822776997025903256e+01
5.600090369699838448e+03,5.922715602073684238e+01,6.416281375581725399e+01,6.673285929650897685e+01,6.775455837517226598e+01,6.870372405721549569e+01,6.821021507014192764e+01
5.600284817282119548e+03,6.847250881424203328e+01,7.134190088396140084e+01,7.349850780316452870e+01,7.294813176294346135e+01,7.341966977439585662e+01,7.107711441505975358e+01
5.600479264864401557e+03,6.923420058752037676e+01,7.329410448368167863e+01,7.431347670542729134e+01,7.097748058571701790e+01,7.285403465922570376e+01,6.991057100187714468e+01
5.600673712446682657e+03,6.047998791781888883e+01,6.624844674077935736e+01,6.703870338355120850e+01,6.006773887650432187e+01,6.543031859286823249e+01,6.405707461697700467e+01
5.600868160028963757e+03,5.842761854760133389e+01,6.825446866447371974e+01,6.924050446770755229e+01,5.858948493836209082e+01,6.724692863277188337e+01,6.622667999577535625e+01
5.601062607611244857e+03,6.568138258615806535e+01,7.347924892242082251e+01,7.547870223098573206e+01,6.115033378181566093e+01,7.190518202383644564e+01,6.981026587979469866e+01
5.601257055193525957e+03,6.957434170151772435e+01,7.419972270632351297e+01,7.763430347960324696e+01,6.582458876848772888e+01,7.244763596471544531e+01,6.705173757566284110e+01
5.601451502775807057e+03,7.097030569046901860e+01,6.893596542547268768e+01,8.007321060786331657e+01,6.801217345873706677e+01,7.350623768696239324e+01,7.038932472668035700e+01
5.601645950358088157e+03,7.393650869495735378e+01,6.721289889885431990e+01,8.171930679894711602e+01,7.009818114828016178e+01,7.611180535658138524e+01,7.220418140457641698e+01
5.601840397940370167e+03,7.357363700552221530e+01,6.868936386110776482e+01,8.035959282160240491e+01,7.049185097218214935e+01,7.542028193564080141e+01,7.111532912560770114e+01
5.602034845522651267e+03,7.329627690384999994e+01,7.043881939262575997e+01,7.888210813095203378e+01,6.785247999271288677e+01,7.410778784326488733e+01,7.017404234480648029e+01
5.602229293104932367e+03,7.347936217028625094e+01,7.370228651866126768e+01,7.937179882634217165e+01,6.823257742191103148e+01,7.321501217075143586e+01,7.245949345831289179e+01
5.602423740687213467e+03,7.274306438450420842e+01,7.423869202769115816e+01,7.827659125590328415e+01,6.453620783311083642e+01,7.251028283435312005e+01,7.272769574408890492e+01
5.602618188269494567e+03,6.853145612657388597e+01,7.104914268870261651e+01,7.332492785993468942e+01,6.153114530995069487e+01,6.806221754352806386e+01,6.809642582323002102e+01
5.602812635851775667e+03,6.054930014843763786e+01,5.875441130977492321e+01,6.464399443662779277e+01,5.988720912068990998e+01,6.027917501930754440e+01,5.971770545272072184e+01
5.603007083434057677e+03,6.303538496124576795e+01,6.436441071445506168e+01,6.929263295527709943e+01,6.616983003919008866e+01,5.597763253335499201e+01,6.569520623670145199e+01
5.603201531016338777e+03,5.409719664328493138e+01,6.414346153514162552e+01,7.305217049577903765e+01,7.212685159606292018e+01,6.195036597547002089e+01,6.958906602463135016e+01
5.603395978598619877e+03,5.969832909019477540e+01,6.266255574566721975e+01,7.366154753627634477e+01,7.391115609802936604e+01,6.375111814794317411e+01,7.157072314156249604e+01
5.603590426180900977e+03,6.367605695231901564e+01,5.772228184381417293e+01,7.240998095952144809e+01,7.289929672722549014e+01,6.511394420104433323e+01,7.132305779151474212e+01
5.603784873763182077e+03,6.483657612219471389e+01,6.297331774227838253e+01,7.395990779573854468e+01,7.479661130242949696e+01,7.094596245198050610e+01,7.238146553502454594e+01
5.603979321345463177e+03,6.719689397901932182e+01,7.017102623763226177e+01,7.651734899959249958e+01,7.839949276226617769e+01,7.356765751875074955e+01,7.392368335939755752e+01
5.604173768927745186e+03,7.251145731623742563e+01,7.375103161075007563e+01,7.715364380358218455e+01,7.948642325549785426e+01,7.085834781232794910e+01,7.465016327579624544e+01
5.604368216510026286e+03,7.431271395646497524e+01,7.418037903630195729e+01,7.600088576530228579e+01,7.790016515999985813e+01,7.146749161072882828e+01,7.431108344221041762e+01
5.604562664092307386e+03,7.263951291828068690e+01,7.276302298225114384e+01,7.248575337412000863e+01,7.503074841613164381e+01,7.038778711994572745e+01,7.200846867608592561e+01
5.604757111674588486e+03,6.865456609853880821e+01,6.985860085682506337e+01,6.583457211990749158e+01,7.020245556028135070e+01,6.220765451852908257e+01,6.665621954532221594e+01
5.604951559256869587e+03,6.307827346509053257e+01,6.150252957701623302e+01,5.906288883072500084e+01,6.528542008337544189e+01,5.894604733996966672e+01,5.613855650267461783e+01
5.605146006839150687e+03,5.961615355296373764e+01,6.065118904098110164e+01,5.223786535970181433e+01,6.306210964252307605e+01,5.183255996736114923e+01,5.658442347116421445e+01
5.605340454421431787e+03,6.453111482259268428e+01,6.702330625337853576e+01,5.228178524444270181e+01,6.668276391254994451e+01,6.266752227981001511e+01,5.993437440350404444e+01
5.605534902003713796e+03,7.236236814014601748e+01,7.204921502353550977e+01,5.698134976377484406e+01,7.308860946645503986e+01,7.227405492379911323e+01,6.572094086734674079e+01
5.605729349585994896e+03,7.582192087257840285e+01,7.466294497025953092e+01,6.400781683088935381e+01,7.626501169900608090e+01,7.777236227527833989e+01,7.127036996512185851e+01
5.605923797168275996e+03,7.467713208088444787e+01,7.405905773596194308e+01,6.680891214444567083e+01,7.604109809188814495e+01,7.863330526298210543e+01,7.278614196736127440e+01
5.606118244750557096e+03,6.958499749164028003e+01,7.113624556497244100e+01,6.320395272569749068e+01,7.209799621334047970e+01,7.378395357459062609e+01,6.927548934895600041e+01
5.606312692332838196e+03,5.228706949426991457e+01,5.724190085727400401e+01,5.057566612866693845e+01,5.849445384472417686e+01,5.953572495604619519e+01,5.154495319824561506e+01
5.606507139915119296e+03,6.663434468622773466e+01,6.799975041907863726e+01,5.980068570079915702e+01,7.144870244393723624e+01,6.993988812841622860e+01,6.707552099481436869e+01
5.606701587497401306e+03,6.627327262896915272e+01,6.819878110835789187e+01,6.301707655726369239e+01,7.447374918102019592e+01,7.479319796534583986e+01,6.910811520993222246e+01
5.606896035079682406e+03,7.017589469199347718e+01,6.811866600209901890e+01,6.006626144537896295e+01,7.447007914293928366e+01,7.619786318405446934e+01,6.950461089958037064e+01
5.607090482661963506e+03,7.225967694713577316e+01,6.538939029351757881e+01,6.437984593812032585e+01,7.817101792597934207e+01,7.764677342843083352e+01,7.230197653866149210e+01
5.607284930244244606e+03,6.670601428350458661e+01,6.995913309169856120e+01,6.809810461364286027e+01,7.972726582915036886e+01,7.837040000866682021e+01,7.166133750042392592e+01
5.607479377826525706e+03,6.443012742908868518e+01,7.402072024465907418e+01,6.740047343973091643e+01,7.775987992603992893e+01,7.685444873304471969e+01,6.786505896676055727e+01
5.607673825408806806e+03,6.674418683742935343e+01,7.017778991850047987e+01,6.350979851887088756e+01,7.350279055108518378e+01,7.187498226977103855e+01,6.504370769568318167e+01
5.607868272991088816e+03,6.358004732651245661e+01,6.642830530940042877e+01,6.038325778332749394e+01,6.959851428519905880e+01,6.713293287001482668e+01,6.124710526751587736e+01
5.608062720573369916e+03,5.963893018487777198e+01,6.452032392420926499e+01,5.919874891707976872e+01,6.703429265774084911e+01,6.455009391684045283e+01,5.759186043252192633e+01
5.608257168155651016e+03,5.964664265930182552e+01,6.233766754185181469e+01,5.840776149920915827e+01,6.651788890813979549e+01,6.027762433952503329e+01,5.621001169888445048e+01
5.608451615737932116e+03,6.532861297960451452e+01,6.645243649694430133e+01,6.224222126536038502e+01,7.156828351102495844e+01,5.838726792808266453e+01,6.056061464217740564e+01
5.608646063320213216e+03,6.659724353497948357e+01,6.793208020583276152e+01,6.135954810604367538e+01,7.266085477000638093e+01,5.257847244979976864e+01,6.189965020470893364e+01
5.608840510902494316e+03,6.137394008399968470e+01,6.520328521098380747e+01,5.586366483045960507e+01,6.870442929655220610e+01,5.491845803101882950e+01,5.729538013530745388e+01
5.609034958484775416e+03,3.368188365116878202e+01,3.907454690974819300e+01,4.160549777603151966e+01,4.896546721601244201e+01,4.194014101147907780e+01,3.620029149952283376e+01
5.609229406067057425e+03,5.482422168881324609e+01,6.238732401726924337e+01,5.383854389297883358e+01,6.434392557698276960e+01,5.636047164138589949e+01,4.972629825429466166e+01
5.609423853649338525e+03,5.582709078644840162e+01,6.468488042328519327e+01,5.765489852225179845e+01,6.635806657290613941e+01,5.821271936039679673e+01,5.268947501527858890e+01
5.609618301231619625e+03,5.013519190148778648e+01,6.422082577857010222e+01,5.426787773256538827e+01,6.384713414934890352e+01,5.536293575169202796e+01,5.237089264015408219e+01
5.609812748813900726e+03,4.062200269063335867e+01,6.433455629813836651e+01,5.306749484153773011e+01,6.448166543835428399e+01,5.751926136892805630e+01,5.672990172718729696e+01
5.610007196396181826e+03,4.584977398848824492e+01,7.211752430113224932e+01,6.274295372085808253e+01,7.363707758116385094e+01,6.583918086785357104e+01,6.805148715080919430e+01
5.610201643978462926e+03,6.059893997835628454e+01,7.889320458861726593e+01,6.871554815256506288e+01,7.773993778777756347e+01,6.487559142001340717e+01,7.295580032473800713e+01
5.610396091560744935e+03,6.804347610476523300e+01,8.263938433046803311e+01,7.108456922724714389e+01,7.910666329006674857e+01,6.058848972267031741e+01,7.545039367822329268e+01
5.610590539143026035e+03,6.738127763953599469e+01,8.147286463443489879e+01,6.960974472854184114e+01,7.832427911996818182e+01,6.240388224783109195e+01,7.624141049339161214e+01
5.610784986725307135e+03,5.862897330625705195e+01,7.676670833619769496e+01,6.412928575207564563e+01,7.580174521315633740e+01,6.406769769722730246e+01,7.366293819895471984e+01
5.610979434307588235e+03,6.883848124656201151e+01,7.825307136912134354e+01,5.948661750641267787e+01,7.638903787222511710e+01,7.058210276888229373e+01,7.411781383886672359e+01
5.611173881889869335e+03,7.117601383323668074e+01,8.079390833619952161e+01,5.521797359498214774e+01,7.868953480223080987e+01,7.194574596046182080e+01,7.688637252425552049e+01
5.611368329472150435e+03,7.308849106554367836e+01,8.052089021868727059e+01,4.811529219544549107e+01,7.831043681283264846e+01,6.944698749712037511e+01,7.738065701384756778e+01
5.611562777054432445e+03,7.142370604087400920e+01,7.746251900847801153e+01,5.980759441882247529e+01,7.523489618761058750e+01,6.626679375613761636e+01,7.403264967323988799e+01
5.611757224636713545e+03,7.272917067549671799e+01,7.553818338302194491e+01,6.169448223311009372e+01,7.216432261424874639e+01,6.565414889958823608e+01,6.918422682862390616e+01
5.611951672218994645e+03,7.474418333554071125e+01,7.678769416918655111e+01,6.311579794213799488e+01,7.153680269487038856e+01,6.350777815246079427e+01,7.111279319686167355e+01
5.612146119801275745e+03,7.551776838944128656e+01,7.732488165119238488e+01,6.781665891883464781e+01,7.346458227473735292e+01,6.890865428209893651e+01,6.865066282438223766e+01
5.612340567383556845e+03,7.533759695910796950e+01,7.598028026753968334e+01,6.875471323244914856e+01,7.337530995846499593e+01,6.563326808031702342e+01,6.213606776827788991e+01
5.612535014965837945e+03,7.599076512702033881e+01,7.632801053823827431e+01,6.985264592252949001e+01,7.524308494525394053e+01,6.749593651884862311e+01,6.486797967360942607e+01
5.612729462548119955e+03,7.742669079757288841e+01,7.485915151544810442e+01,7.123932122304785253e+01,7.712358227693491131e+01,6.356329527488388464e+01,6.985402306265696382e+01
5.612923910130401055e+03,7.669035633122439322e+01,7.169702918570796157e+01,7.039533833916871686e+01,7.627826945497231748e+01,6.293440103776742234e+01,7.033661348460823604e+01
5.613118357712682155e+03,7.346805377281016547e+01,6.650649613387801651e+01,6.795124764290218877e+01,7.281386838980488108e+01,6.171434404113875161e+01,6.835768991402790107e+01
5.613312805294963255e+03,6.883444311705861196e+01,6.504204258031941777e+01,6.485694028553504609e+01,6.819225864546280036e+01,5.863004986703181487e+01,6.536650648893990478e+01
5.613507252877244355e+03,6.540669517286643497e+01,6.335464444285545227e+01,6.266488248782869874e+01,6.361673191272125649e+01,5.509132229514706580e+01,6.286812514909979654e+01
